timestamp,month,day_of_week,hour,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,aqi,pm25,pm10,no2,so2,o3,co
2024-02-15T07:00:00,2,3,7,14.4,56.1,5.0,250.9,1019.4,0.0,284,132.9,257.8,48.2,22.2,44.9,416.7
2024-02-15T08:00:00,2,3,8,14.7,52.6,0.5,1.5,1014.7,0.0,288,144.7,272.4,51.1,16.9,29.9,363.3
2024-02-15T09:00:00,2,3,9,14.3,38.4,5.5,126.9,1013.4,0.0,234,86.7,145.1,21.0,15.8,30.4,319.8
2024-02-15T10:00:00,2,3,10,11.4,32.4,4.1,185.2,1013.2,0.0,276,138.0,193.4,39.2,6.9,43.1,412.5
2024-02-15T11:00:00,2,3,11,12.1,57.3,4.1,332.4,1014.5,0.0,214,97.4,132.8,29.6,12.1,46.0,327.1
2024-02-15T12:00:00,2,3,12,25.7,56.6,2.9,279.4,1011.9,0.0,221,91.2,132.9,28.9,12.5,34.1,179.0
2024-02-15T13:00:00,2,3,13,24.9,32.8,0.5,203.6,1013.5,0.0,258,129.5,203.7,40.0,11.1,46.7,438.3
2024-02-15T14:00:00,2,3,14,25.1,27.1,2.1,177.3,1010.6,0.0,178,71.1,112.8,23.4,11.5,49.5,163.9
2024-02-15T15:00:00,2,3,15,20.2,32.0,7.2,116.7,1014.6,0.0,146,72.1,121.3,18.2,10.0,54.4,152.4
2024-02-15T16:00:00,2,3,16,29.1,56.5,4.4,216.6,1016.6,0.0,228,82.6,112.6,37.2,5.4,19.8,221.0
2024-02-15T17:00:00,2,3,17,20.4,60.5,4.1,183.4,1020.6,0.0,294,155.7,246.1,34.8,5.9,36.2,415.5
2024-02-15T18:00:00,2,3,18,19.5,45.2,0.5,283.0,1017.1,0.0,292,112.1,216.8,29.2,23.2,51.4,235.7
2024-02-15T19:00:00,2,3,19,18.3,55.9,2.3,160.0,1018.4,0.0,292,139.2,192.2,46.2,18.5,31.1,425.1
2024-02-15T20:00:00,2,3,20,14.3,30.1,1.7,289.9,1013.7,0.0,248,132.3,189.7,39.6,19.3,43.7,378.7
2024-02-15T21:00:00,2,3,21,13.1,51.3,2.4,2.6,1012.8,0.0,294,124.0,202.9,51.9,10.2,30.6,447.2
2024-02-15T22:00:00,2,3,22,16.0,29.7,7.0,224.1,1014.0,0.0,172,86.1,164.1,28.9,11.5,53.7,207.8
2024-02-15T23:00:00,2,3,23,19.8,31.9,6.6,23.7,1018.5,0.0,235,96.0,157.7,21.4,11.3,52.4,245.3
2024-02-16T00:00:00,2,4,0,9.8,39.0,0.5,192.6,1018.1,0.0,274,104.0,137.1,49.0,10.1,37.5,472.3
2024-02-16T01:00:00,2,4,1,9.9,45.9,3.9,146.2,1013.5,0.0,260,118.8,212.1,44.1,7.5,38.2,267.7
2024-02-16T02:00:00,2,4,2,11.1,33.6,2.1,353.7,1010.6,0.0,240,99.3,165.7,41.9,10.4,41.7,207.6
2024-02-16T03:00:00,2,4,3,10.0,39.6,2.4,167.3,1016.5,0.0,251,137.3,213.8,39.6,9.9,39.4,320.0
2024-02-16T04:00:00,2,4,4,13.0,42.1,1.9,212.8,1017.3,0.0,249,130.4,197.0,31.2,12.8,44.6,411.0
2024-02-16T05:00:00,2,4,5,11.3,27.6,10.1,172.6,1014.6,0.0,211,112.7,152.6,29.7,12.9,33.9,275.5
2024-02-16T06:00:00,2,4,6,16.7,42.3,3.3,27.1,1012.9,0.0,220,109.5,183.9,38.1,10.7,44.1,299.5
2024-02-16T07:00:00,2,4,7,18.9,41.9,4.6,260.0,1012.0,0.0,257,123.0,193.9,32.6,19.1,49.7,444.8
2024-02-16T08:00:00,2,4,8,15.6,49.8,7.8,202.3,1016.3,0.0,274,139.3,229.3,45.4,14.5,34.4,332.0
2024-02-16T09:00:00,2,4,9,19.7,38.2,3.6,127.9,1016.8,0.0,257,122.9,212.8,34.8,6.5,39.9,393.1
2024-02-16T10:00:00,2,4,10,17.8,47.9,5.7,333.8,1018.0,0.0,230,101.6,188.1,19.0,5.4,43.5,199.4
2024-02-16T11:00:00,2,4,11,10.2,45.2,4.8,115.6,1014.5,0.0,208,87.9,153.7,22.3,14.1,63.1,214.1
2024-02-16T12:00:00,2,4,12,25.8,54.6,3.8,301.8,1015.8,0.0,209,78.3,129.6,17.1,9.1,30.4,182.8
2024-02-16T13:00:00,2,4,13,20.3,24.1,3.7,272.3,1014.7,0.0,189,82.1,139.2,33.1,5.0,59.0,157.4
2024-02-16T14:00:00,2,4,14,16.7,30.6,5.9,228.3,1022.1,0.0,178,78.7,137.6,22.4,8.4,62.6,145.3
2024-02-16T15:00:00,2,4,15,27.3,44.5,4.5,124.2,1010.6,0.0,186,78.0,155.8,20.5,6.4,41.1,254.4
2024-02-16T16:00:00,2,4,16,25.5,36.0,0.5,350.4,1014.4,0.0,238,107.4,179.4,31.3,12.9,44.5,194.9
2024-02-16T17:00:00,2,4,17,14.4,48.5,8.5,245.7,1021.5,0.0,211,95.2,175.4,31.8,5.7,51.4,293.5
2024-02-16T18:00:00,2,4,18,16.4,43.3,6.5,101.5,1018.2,0.0,235,85.2,146.6,21.7,15.9,48.6,338.8
2024-02-16T19:00:00,2,4,19,15.2,47.3,7.3,150.2,1014.3,0.0,243,127.1,212.9,26.5,10.0,34.0,277.7
2024-02-16T20:00:00,2,4,20,17.5,30.9,3.3,67.2,1017.9,0.0,258,98.8,138.5,34.6,14.7,40.4,330.3
2024-02-16T21:00:00,2,4,21,15.8,31.7,2.0,244.6,1021.7,0.0,259,111.9,147.3,38.0,18.3,28.7,299.0
2024-02-16T22:00:00,2,4,22,15.2,35.9,1.8,206.9,1019.1,0.0,206,102.0,176.2,18.9,6.1,35.8,296.8
2024-02-16T23:00:00,2,4,23,18.7,27.8,2.7,7.3,1013.3,0.0,279,137.2,257.9,30.3,8.7,33.8,494.4
2024-02-17T00:00:00,2,5,0,14.2,37.2,4.3,154.5,1013.7,0.54,222,105.7,155.4,23.9,16.4,38.9,281.3
2024-02-17T01:00:00,2,5,1,12.2,47.5,3.9,219.9,1014.7,0.0,216,106.1,159.1,23.1,15.7,40.7,207.9
2024-02-17T02:00:00,2,5,2,12.7,30.1,3.8,225.8,1012.8,0.0,242,96.1,170.4,29.8,6.5,35.1,366.5
2024-02-17T03:00:00,2,5,3,9.8,34.2,1.0,66.1,1018.1,1.28,228,82.2,131.6,36.2,14.3,37.8,378.7
2024-02-17T04:00:00,2,5,4,10.8,47.3,0.5,128.1,1014.7,0.0,260,95.7,191.1,35.1,16.1,62.0,313.8
2024-02-17T05:00:00,2,5,5,9.0,40.3,3.4,185.1,1014.5,0.0,255,101.4,150.4,32.9,11.5,55.6,278.3
2024-02-17T06:00:00,2,5,6,21.4,42.4,4.4,114.5,1011.9,0.0,214,90.1,160.8,37.3,12.3,50.1,203.0
2024-02-17T07:00:00,2,5,7,10.0,48.5,3.6,325.2,1014.3,1.29,248,108.0,184.2,31.3,7.5,46.9,203.0
2024-02-17T08:00:00,2,5,8,14.6,32.7,2.5,317.5,1018.5,0.0,283,136.3,212.3,44.8,8.5,44.1,240.2
2024-02-17T09:00:00,2,5,9,17.1,51.0,10.7,46.8,1017.9,0.0,244,108.2,213.6,41.0,14.3,51.9,285.9
2024-02-17T10:00:00,2,5,10,11.3,58.5,2.0,206.6,1011.0,0.0,301,137.3,185.1,35.2,22.0,28.0,468.1
2024-02-17T11:00:00,2,5,11,15.9,43.1,5.5,286.8,1009.6,0.0,155,58.8,78.5,22.3,3.7,28.2,237.7
2024-02-17T12:00:00,2,5,12,24.5,31.0,3.4,287.8,1012.1,0.0,214,82.9,150.6,27.4,10.1,35.7,353.4
2024-02-17T13:00:00,2,5,13,28.3,48.4,7.4,261.2,1017.9,0.0,188,80.9,131.9,28.5,13.6,55.7,201.6
2024-02-17T14:00:00,2,5,14,24.3,52.2,5.3,356.7,1012.9,0.0,166,87.2,145.4,28.0,6.6,53.4,143.1
2024-02-17T15:00:00,2,5,15,26.3,35.1,4.2,319.3,1016.5,0.0,204,100.4,166.2,29.1,12.7,48.2,214.8
2024-02-17T16:00:00,2,5,16,23.9,51.4,6.6,238.4,1018.7,0.0,182,65.9,124.7,26.8,12.9,55.6,170.8
2024-02-17T17:00:00,2,5,17,17.2,49.6,2.2,240.3,1017.2,0.0,233,102.2,138.7,39.4,16.8,25.5,418.9
2024-02-17T18:00:00,2,5,18,14.1,51.5,7.0,324.4,1020.0,0.0,234,99.7,133.6,34.6,9.3,52.1,296.7
2024-02-17T19:00:00,2,5,19,10.6,35.4,2.4,40.0,1012.0,0.0,260,109.3,184.0,34.7,5.8,41.2,455.2
2024-02-17T20:00:00,2,5,20,13.3,47.4,3.7,224.2,1014.7,0.0,237,90.5,149.7,21.0,5.4,23.7,312.8
2024-02-17T21:00:00,2,5,21,15.6,36.3,4.6,293.6,1017.3,0.0,214,82.7,147.2,38.4,10.3,55.8,326.1
2024-02-17T22:00:00,2,5,22,11.1,30.2,0.5,269.6,1016.2,0.0,236,124.9,192.2,26.2,15.0,45.2,260.7
2024-02-17T23:00:00,2,5,23,19.6,36.9,6.7,237.6,1011.6,0.0,203,77.8,118.5,25.0,12.8,52.9,165.1
2024-02-18T00:00:00,2,6,0,12.7,56.1,6.0,282.0,1017.8,0.0,216,100.2,144.5,23.6,13.3,42.3,372.5
2024-02-18T01:00:00,2,6,1,10.4,49.3,7.8,118.8,1012.5,0.0,198,73.8,99.3,30.8,5.9,35.0,339.4
2024-02-18T02:00:00,2,6,2,8.2,52.0,5.1,201.8,1011.5,0.0,234,102.9,198.0,33.3,18.6,52.8,378.9
2024-02-18T03:00:00,2,6,3,12.8,26.9,5.0,283.0,1021.2,0.0,244,101.3,175.2,20.8,6.3,47.4,366.4
2024-02-18T04:00:00,2,6,4,13.4,50.0,3.3,175.1,1016.9,0.0,254,100.5,144.2,35.3,16.4,46.4,284.3
2024-02-18T05:00:00,2,6,5,8.5,55.7,3.4,113.4,1015.3,0.0,238,87.9,132.2,34.7,6.2,40.9,323.8
2024-02-18T06:00:00,2,6,6,14.6,40.1,4.5,166.8,1014.5,0.0,197,81.0,128.5,21.7,4.9,36.6,342.7
2024-02-18T07:00:00,2,6,7,17.6,56.4,1.8,231.4,1016.1,0.0,316,160.0,284.8,46.5,9.1,22.8,362.2
2024-02-18T08:00:00,2,6,8,15.0,42.8,6.9,198.7,1015.8,0.0,194,85.8,161.6,28.3,4.6,36.3,341.0
2024-02-18T09:00:00,2,6,9,17.8,58.3,2.9,313.3,1014.7,0.0,267,132.3,216.4,29.0,11.2,60.3,443.0
2024-02-18T10:00:00,2,6,10,14.8,38.8,6.6,86.1,1018.1,0.0,249,95.7,131.4,36.8,16.6,23.8,323.9
2024-02-18T11:00:00,2,6,11,11.1,32.9,2.7,195.8,1012.2,0.0,230,115.8,191.5,38.1,15.0,40.2,363.1
2024-02-18T12:00:00,2,6,12,21.7,35.8,4.7,333.6,1017.1,0.0,189,85.2,120.0,17.5,3.9,48.5,270.3
2024-02-18T13:00:00,2,6,13,23.2,38.1,1.1,302.3,1012.3,0.0,242,130.5,188.6,43.3,16.9,54.6,336.1
2024-02-18T14:00:00,2,6,14,22.7,46.7,0.5,274.3,1017.9,0.0,234,126.7,184.5,29.4,6.3,46.4,328.4
2024-02-18T15:00:00,2,6,15,26.6,40.3,4.7,212.2,1016.1,0.0,180,85.2,140.0,31.8,13.9,55.4,321.1
2024-02-18T16:00:00,2,6,16,23.8,46.1,5.3,346.6,1018.5,0.0,196,95.5,138.9,23.4,11.0,36.5,230.1
2024-02-18T17:00:00,2,6,17,17.9,53.6,1.6,280.1,1022.6,0.0,289,109.4,167.5,35.9,9.1,27.3,361.2
2024-02-18T18:00:00,2,6,18,20.8,52.0,2.6,238.1,1014.1,0.0,243,124.2,215.1,22.7,10.3,40.5,391.3
2024-02-18T19:00:00,2,6,19,15.3,36.6,4.3,303.6,1011.1,0.0,263,122.4,207.6,27.9,14.8,37.5,361.9
2024-02-18T20:00:00,2,6,20,16.6,61.4,0.7,110.1,1015.5,0.0,304,115.4,191.1,44.0,15.5,34.5,513.5
2024-02-18T21:00:00,2,6,21,17.0,37.1,7.5,146.0,1013.7,0.0,243,111.3,151.5,29.4,12.8,55.8,306.7
2024-02-18T22:00:00,2,6,22,19.6,36.7,0.5,123.4,1014.4,0.0,245,132.6,201.4,41.7,8.3,20.3,242.8
2024-02-18T23:00:00,2,6,23,15.2,46.1,3.4,119.2,1011.5,0.0,227,120.1,180.7,34.8,15.2,42.2,400.2
2024-02-19T00:00:00,2,0,0,7.1,55.9,3.0,157.6,1021.9,0.0,251,112.5,174.7,45.0,6.7,51.8,348.9
2024-02-19T01:00:00,2,0,1,8.9,48.1,1.6,317.2,1015.0,0.0,282,127.3,178.9,31.9,8.0,49.8,430.0
2024-02-19T02:00:00,2,0,2,13.6,56.1,1.2,113.3,1015.6,0.0,255,131.5,241.1,25.2,16.1,43.0,374.5
2024-02-19T03:00:00,2,0,3,10.0,41.3,2.4,285.7,1012.1,0.0,249,114.4,156.9,35.9,9.8,27.8,356.7
2024-02-19T04:00:00,2,0,4,13.0,45.6,5.2,145.4,1012.1,0.0,229,122.0,190.8,23.4,12.9,66.6,326.1
2024-02-19T05:00:00,2,0,5,12.4,44.8,2.7,76.4,1017.0,0.0,260,106.8,194.3,39.4,9.8,41.5,351.2
2024-02-19T06:00:00,2,0,6,19.2,44.3,4.7,289.2,1016.8,0.0,211,94.5,139.2,27.6,6.0,39.1,314.7
2024-02-19T07:00:00,2,0,7,17.7,51.6,6.7,273.3,1017.2,0.0,231,105.3,145.9,31.0,13.1,47.6,415.3
2024-02-19T08:00:00,2,0,8,15.8,47.6,3.9,306.7,1016.7,0.0,281,151.6,269.6,44.9,8.6,37.6,427.6
2024-02-19T09:00:00,2,0,9,16.8,39.4,3.7,128.5,1012.6,0.0,282,127.8,207.6,33.8,20.2,48.9,318.9
2024-02-19T10:00:00,2,0,10,14.1,58.2,2.9,252.7,1018.7,0.0,245,125.8,248.6,30.9,17.0,28.9,367.4
2024-02-19T11:00:00,2,0,11,16.8,63.1,3.7,181.3,1015.4,0.0,222,118.9,196.2,37.5,10.5,52.2,239.1
2024-02-19T12:00:00,2,0,12,24.2,20.6,7.0,358.2,1012.2,4.6,126,45.4,76.6,13.8,3.5,43.3,198.0
2024-02-19T13:00:00,2,0,13,22.2,36.0,8.4,6.3,1018.9,0.0,138,72.7,134.6,19.7,5.6,41.3,207.1
2024-02-19T14:00:00,2,0,14,27.4,49.5,5.1,112.4,1020.7,0.0,205,104.7,196.4,26.1,6.5,37.0,184.4
2024-02-19T15:00:00,2,0,15,24.8,53.1,3.9,214.1,1016.7,0.0,210,102.6,197.2,35.2,16.5,33.6,275.5
2024-02-19T16:00:00,2,0,16,19.5,28.0,5.8,354.9,1014.3,0.0,193,77.3,104.3,24.9,4.8,45.7,204.9
2024-02-19T17:00:00,2,0,17,15.2,42.7,6.3,243.8,1015.6,0.0,230,120.9,211.5,38.9,12.0,46.9,247.8
2024-02-19T18:00:00,2,0,18,18.2,45.9,3.7,341.2,1014.6,0.0,266,127.5,243.4,41.9,15.4,48.7,474.1
2024-02-19T19:00:00,2,0,19,15.6,33.8,7.3,57.8,1014.4,0.0,221,89.5,152.6,19.0,6.4,24.4,341.6
2024-02-19T20:00:00,2,0,20,17.8,38.5,3.7,8.3,1013.4,0.0,239,126.1,244.2,21.6,19.0,43.5,262.3
2024-02-19T21:00:00,2,0,21,12.3,56.3,5.3,126.1,1018.4,0.0,220,98.9,166.1,24.2,13.2,23.5,317.9
2024-02-19T22:00:00,2,0,22,15.8,34.9,3.7,331.9,1009.3,0.0,204,104.9,193.6,26.8,7.1,40.8,258.1
2024-02-19T23:00:00,2,0,23,15.8,64.4,6.8,178.2,1014.5,0.0,206,100.2,133.6,21.6,8.5,42.8,317.1
2024-02-20T00:00:00,2,1,0,11.2,41.7,5.9,179.8,1015.5,0.0,226,111.7,215.9,18.8,10.6,34.4,334.3
2024-02-20T01:00:00,2,1,1,12.6,43.7,4.7,20.5,1015.9,0.0,222,120.8,168.0,37.7,13.6,69.2,235.1
2024-02-20T02:00:00,2,1,2,14.2,42.1,6.6,229.2,1015.0,0.0,206,89.1,126.4,16.9,6.7,48.9,275.3
2024-02-20T03:00:00,2,1,3,6.9,45.1,6.9,128.9,1019.1,0.0,234,94.9,123.4,39.0,16.2,50.4,216.0
2024-02-20T04:00:00,2,1,4,14.1,58.1,1.8,140.3,1015.5,4.57,212,76.7,112.0,22.5,9.2,44.0,339.8
2024-02-20T05:00:00,2,1,5,11.3,43.2,8.2,245.6,1014.8,0.0,219,108.2,169.4,19.2,4.5,36.6,238.3
2024-02-20T06:00:00,2,1,6,14.9,30.5,4.5,336.4,1018.7,0.0,162,76.7,106.7,13.0,12.3,53.3,219.5
2024-02-20T07:00:00,2,1,7,12.9,33.1,8.0,203.7,1013.7,0.0,233,105.3,174.2,21.8,7.5,36.0,281.5
2024-02-20T08:00:00,2,1,8,13.9,40.5,3.9,358.2,1018.1,0.0,263,136.4,263.1,32.8,6.0,46.0,259.9
2024-02-20T09:00:00,2,1,9,15.1,32.3,0.5,168.4,1014.0,0.0,300,111.5,152.7,49.6,15.1,37.8,469.9
2024-02-20T10:00:00,2,1,10,14.0,47.8,4.4,270.3,1016.6,0.0,243,95.9,163.3,25.9,14.5,43.8,342.2
2024-02-20T11:00:00,2,1,11,17.5,47.2,4.8,123.1,1012.6,0.0,163,58.0,115.2,23.2,8.2,33.5,192.9
2024-02-20T12:00:00,2,1,12,20.2,32.0,0.5,64.8,1015.2,0.0,238,84.9,125.0,42.4,16.6,43.2,332.2
2024-02-20T13:00:00,2,1,13,24.8,44.6,1.5,229.7,1013.6,0.0,220,104.2,155.6,18.7,16.4,51.9,370.3
2024-02-20T14:00:00,2,1,14,26.4,56.5,1.4,68.1,1016.5,0.0,245,120.8,166.4,26.2,19.0,48.5,261.2
2024-02-20T15:00:00,2,1,15,23.2,42.4,5.7,163.9,1012.2,0.0,176,89.2,117.3,20.8,4.2,43.1,280.2
2024-02-20T16:00:00,2,1,16,23.5,48.3,0.7,133.6,1015.4,0.0,247,113.3,213.0,26.5,18.3,38.6,444.3
2024-02-20T17:00:00,2,1,17,17.6,50.6,0.7,243.7,1016.9,0.0,301,121.7,216.4,53.6,9.2,39.1,338.9
2024-02-20T18:00:00,2,1,18,18.2,41.2,3.8,274.4,1014.3,0.0,254,137.2,181.7,39.3,14.9,42.2,266.6
2024-02-20T19:00:00,2,1,19,19.3,30.3,2.9,357.1,1014.5,0.0,264,118.5,168.6,40.5,11.0,26.2,260.4
2024-02-20T20:00:00,2,1,20,20.2,49.7,10.8,50.0,1010.2,0.0,226,79.9,133.9,32.3,18.0,46.8,405.9
2024-02-20T21:00:00,2,1,21,19.1,49.7,0.5,166.8,1013.4,0.0,316,113.0,158.8,29.2,14.0,30.9,567.8
2024-02-20T22:00:00,2,1,22,17.9,57.3,3.9,356.9,1020.7,0.0,182,80.1,155.7,24.8,4.1,31.5,219.8
2024-02-20T23:00:00,2,1,23,16.2,49.3,7.5,277.2,1018.7,0.0,220,109.2,198.7,39.5,15.0,39.0,358.4
2024-02-21T00:00:00,2,2,0,11.0,33.0,0.5,302.2,1018.5,0.0,303,139.5,211.9,29.1,22.3,26.8,422.8
2024-02-21T01:00:00,2,2,1,7.3,47.4,1.2,350.3,1011.4,8.49,207,88.8,117.1,21.2,15.9,43.2,168.4
2024-02-21T02:00:00,2,2,2,10.5,41.0,6.1,247.8,1016.6,0.0,249,115.9,189.9,41.0,14.6,41.7,398.7
2024-02-21T03:00:00,2,2,3,12.3,34.0,4.9,243.9,1012.0,0.0,231,118.8,224.6,35.5,17.1,34.3,259.4
2024-02-21T04:00:00,2,2,4,13.3,55.7,1.1,344.9,1011.4,0.0,254,90.9,165.4,28.7,16.1,50.1,382.9
2024-02-21T05:00:00,2,2,5,12.0,59.2,6.5,212.1,1013.3,4.64,162,85.3,137.5,21.2,7.3,48.4,202.4
2024-02-21T06:00:00,2,2,6,15.0,47.9,7.4,276.9,1017.4,0.0,208,93.6,159.1,31.5,13.9,35.3,222.9
2024-02-21T07:00:00,2,2,7,16.2,26.3,6.1,19.2,1010.3,0.0,237,103.0,154.4,40.4,7.4,19.0,351.1
2024-02-21T08:00:00,2,2,8,18.6,46.1,4.0,164.5,1012.8,1.17,276,148.4,201.8,31.1,12.9,26.7,346.4
2024-02-21T09:00:00,2,2,9,14.9,44.5,5.6,185.0,1017.0,0.0,242,96.1,153.9,41.8,12.4,35.0,240.1
2024-02-21T10:00:00,2,2,10,19.8,30.7,0.5,203.3,1012.5,0.0,292,121.8,224.3,44.3,16.5,34.4,482.5
2024-02-21T11:00:00,2,2,11,15.4,54.2,0.5,35.3,1011.1,0.0,228,94.4,127.6,21.7,5.2,32.9,249.1
2024-02-21T12:00:00,2,2,12,21.9,41.5,2.1,349.9,1013.2,0.0,208,111.6,221.7,33.6,8.1,44.1,250.3
2024-02-21T13:00:00,2,2,13,28.5,35.6,3.4,227.3,1012.4,0.0,200,108.8,196.2,27.0,7.2,45.3,359.9
2024-02-21T14:00:00,2,2,14,26.9,56.5,5.7,322.3,1012.6,0.0,154,76.6,139.4,21.7,5.8,36.5,265.7
2024-02-21T15:00:00,2,2,15,22.4,51.5,6.1,18.0,1014.9,0.0,201,81.7,118.7,34.7,10.9,42.7,181.8
2024-02-21T16:00:00,2,2,16,20.7,63.5,4.8,214.9,1017.4,4.24,128,57.5,102.7,11.1,8.3,48.8,145.7
2024-02-21T17:00:00,2,2,17,14.6,34.9,3.3,260.8,1018.5,0.0,248,135.3,256.0,31.1,16.5,65.6,246.3
2024-02-21T18:00:00,2,2,18,15.5,39.0,5.9,176.4,1013.2,0.0,217,107.9,203.1,37.0,11.8,43.0,337.1
2024-02-21T19:00:00,2,2,19,15.3,42.2,3.5,170.5,1014.5,0.0,288,140.7,203.1,24.7,15.2,31.9,432.1
2024-02-21T20:00:00,2,2,20,18.0,42.2,7.8,215.4,1013.1,0.0,260,100.0,172.4,28.3,17.6,32.1,415.6
2024-02-21T21:00:00,2,2,21,11.5,47.1,2.7,104.3,1017.5,0.0,291,139.8,222.5,26.2,21.7,47.9,380.5
2024-02-21T22:00:00,2,2,22,12.8,48.7,3.3,81.8,1012.9,0.0,205,91.6,163.2,35.9,5.5,53.3,334.9
2024-02-21T23:00:00,2,2,23,14.9,37.2,8.9,87.3,1015.5,0.0,208,108.7,207.5,26.4,16.3,62.2,182.1
2024-02-22T00:00:00,2,3,0,14.5,28.5,3.0,45.0,1022.8,0.0,259,121.6,175.4,31.8,16.0,51.8,346.3
2024-02-22T01:00:00,2,3,1,12.7,30.7,0.5,147.7,1016.6,0.0,262,95.1,126.5,31.7,16.5,37.4,263.0
2024-02-22T02:00:00,2,3,2,8.2,53.5,8.1,168.0,1018.7,0.0,221,96.2,151.5,27.9,5.4,42.9,299.0
2024-02-22T03:00:00,2,3,3,10.8,34.6,4.5,100.1,1011.7,0.0,204,100.0,138.8,17.4,13.5,39.1,299.0
2024-02-22T04:00:00,2,3,4,10.3,15.0,0.5,179.9,1012.4,0.0,297,126.4,200.9,34.9,15.5,46.3,372.2
2024-02-22T05:00:00,2,3,5,12.5,48.0,4.9,56.9,1016.3,0.0,240,104.0,150.7,31.7,14.1,41.3,267.6
2024-02-22T06:00:00,2,3,6,13.5,33.0,0.7,36.1,1011.1,0.0,258,138.1,181.9,46.1,16.2,36.3,340.7
2024-02-22T07:00:00,2,3,7,10.9,47.1,2.1,223.6,1016.7,0.0,282,131.3,209.9,24.6,20.8,34.0,398.0
2024-02-22T08:00:00,2,3,8,13.6,82.8,4.4,291.0,1014.2,0.0,260,108.8,213.6,22.7,12.8,36.0,363.3
2024-02-22T09:00:00,2,3,9,17.5,58.0,4.1,176.9,1015.4,0.0,259,107.0,197.3,44.8,10.8,21.1,415.8
2024-02-22T10:00:00,2,3,10,17.6,43.5,0.5,242.1,1019.0,0.0,310,150.6,282.9,33.2,16.3,33.2,549.1
2024-02-22T11:00:00,2,3,11,16.1,32.6,1.3,319.9,1014.9,0.0,248,129.4,231.7,20.9,7.3,43.8,216.0
2024-02-22T12:00:00,2,3,12,21.8,29.2,0.5,286.6,1016.7,3.7,174,68.2,136.1,27.4,11.1,47.2,202.0
2024-02-22T13:00:00,2,3,13,27.0,60.3,2.8,128.0,1016.7,0.0,203,76.7,119.4,26.3,4.8,38.4,354.5
2024-02-22T14:00:00,2,3,14,22.1,50.4,5.7,353.7,1023.1,0.0,203,77.3,101.4,30.3,5.3,46.2,185.8
2024-02-22T15:00:00,2,3,15,26.0,31.0,3.4,78.2,1017.7,0.0,211,87.4,156.8,35.2,14.2,34.8,280.8
2024-02-22T16:00:00,2,3,16,21.7,58.9,1.2,313.7,1014.0,0.0,202,94.1,170.7,17.4,11.2,30.3,354.1
2024-02-22T17:00:00,2,3,17,18.3,36.8,6.0,287.1,1013.4,0.0,234,98.7,139.9,20.9,12.8,47.3,416.1
2024-02-22T18:00:00,2,3,18,19.4,21.0,2.1,173.5,1014.5,0.0,292,137.5,237.0,27.1,23.3,36.9,459.3
2024-02-22T19:00:00,2,3,19,16.2,18.4,0.5,248.2,1016.3,0.0,289,137.2,245.2,32.4,19.9,46.3,390.1
2024-02-22T20:00:00,2,3,20,17.3,48.7,3.7,320.4,1013.4,0.0,257,107.4,207.0,31.5,17.3,48.4,266.4
2024-02-22T21:00:00,2,3,21,19.8,49.3,4.0,324.4,1013.3,0.0,261,114.5,162.6,39.9,8.1,37.1,299.3
2024-02-22T22:00:00,2,3,22,20.3,43.7,1.6,149.2,1018.3,0.0,227,95.0,183.3,35.0,17.8,33.7,317.6
2024-02-22T23:00:00,2,3,23,13.0,33.5,7.0,191.1,1012.4,0.0,205,104.0,143.3,31.2,8.8,41.4,179.0
2024-02-23T00:00:00,2,4,0,7.3,49.4,5.6,255.4,1013.7,0.0,211,95.6,185.2,17.8,13.9,37.1,289.6
2024-02-23T01:00:00,2,4,1,9.7,41.0,4.6,157.7,1017.9,0.0,242,129.2,206.6,26.5,14.1,48.1,294.2
2024-02-23T02:00:00,2,4,2,8.2,42.4,8.8,287.7,1015.1,0.0,212,107.5,170.9,31.7,10.7,31.3,220.7
2024-02-23T03:00:00,2,4,3,11.1,36.5,2.3,254.5,1029.4,0.0,255,121.5,207.0,31.1,14.2,55.3,445.5
2024-02-23T04:00:00,2,4,4,8.2,35.0,1.6,317.6,1017.0,0.0,252,135.2,254.4,32.7,15.7,60.6,344.5
2024-02-23T05:00:00,2,4,5,9.9,24.9,3.5,250.5,1014.1,0.0,248,116.9,167.2,37.1,6.0,45.4,269.0
2024-02-23T06:00:00,2,4,6,15.3,43.8,2.7,22.7,1018.7,0.0,208,105.0,160.2,33.4,6.3,37.8,268.9
2024-02-23T07:00:00,2,4,7,18.8,61.7,6.6,28.0,1015.9,0.0,251,100.9,144.6,31.6,14.3,27.0,263.2
2024-02-23T08:00:00,2,4,8,17.4,46.4,6.7,132.1,1018.0,0.0,252,111.2,210.5,45.1,6.1,37.8,213.0
2024-02-23T09:00:00,2,4,9,13.6,42.0,1.6,335.4,1014.3,0.0,257,99.9,145.5,38.8,5.8,39.3,218.8
2024-02-23T10:00:00,2,4,10,19.5,56.9,7.0,192.1,1014.5,0.0,237,106.1,148.7,39.5,8.8,35.0,375.2
2024-02-23T11:00:00,2,4,11,12.9,49.0,2.2,299.9,1012.3,0.0,220,111.5,221.2,22.9,15.8,58.1,312.8
2024-02-23T12:00:00,2,4,12,21.7,63.6,4.6,265.7,1016.1,0.0,208,84.5,110.7,19.1,15.1,49.7,340.4
2024-02-23T13:00:00,2,4,13,26.3,38.3,0.5,189.3,1017.7,0.0,228,117.8,184.6,37.0,9.1,53.9,282.8
